Ranking,Nome,Categoria,Lançamento,Pontuação (Multi),Pontuação (Single),Preço,Socket,Tdp,cpuCounts,Núcleos,Threads,Clock Base (MHz),Clock Turbo (MHz)
4274,Intel Atom Z3795 @ 1.60GHz,Laptop,Jun 2014,"1,196",644,NA,UTFCBGA1380,4,1,4,1,1600,2390
4273,Intel Core i7-680UM @ 1.47GHz,Laptop,Feb 2011,"1,196",911,NA,BGA1288,18,1,2,2,1470,2530
4275,Intel Celeron J3355 @ 2.00GHz,"Desktop, Laptop",Feb 2017,"1,195",817,NA,FCBGA1296,10,1,2,1,2000,2500
4276,Intel Pentium E5800 @ 3.20GHz,Desktop,Jan 2012,"1,193","1,282",$100.19,LGA775,65,1,2,1,3200,NA
4277,Intel Pentium E6700 @ 3.20GHz,Desktop,Jul 2010,"1,190","1,279",$38.02*,LGA775,65,1,2,1,3200,NA
4279,Intel Core i3-2312M @ 2.10GHz,Laptop,Jul 2012,"1,189",851,NA,PGA988B,35,1,2,2,2100,NA
4278,Intel Core2 Duo T9800 @ 2.93GHz,Laptop,Feb 2009,"1,189","1,205",$423.89*,BGA479,35,1,2,1,2930,NA
4281,AMD A6-9210,Laptop,Jul 2016,"1,188","1,053",NA,FP4,15,1,2,1,2400,2800
4280,AMD Phenom 8750B Triple-Core,Desktop,May 2009,"1,188",901,NA,AM2+,95,1,3,1,2400,NA
4282,MediaTek MT6750T,Mobile/Embedded,Feb 2021,"1,187",468,NA,Unknown,NA,1,8,1,1508,NA
4283,ARM Cortex-A15 4 Core 1400 MHz,Mobile/Embedded,Jun 2023,"1,185",550,NA,Unknown,NA,1,4,2,1400,NA
4285,ARM Cortex-A73 4 Core 2100 MHz,Mobile/Embedded,Feb 2024,"1,185",570,NA,Unknown,NA,1,4,1,2100,NA
4284,Intel Celeron N3160 @ 1.60GHz,Laptop,Jun 2016,"1,185",563,$349.00*,FCBGA1170,6,1,4,1,1600,2240
4287,AMD Athlon II X2 250,Desktop,Jun 2009,"1,184","1,197",$34.95*,AM3,65,1,2,1,3000,NA
4286,Intel Celeron G540 @ 2.50GHz,Desktop,Oct 2011,"1,184","1,144",$11.03*,LGA1155,65,1,2,1,2500,NA
4288,ARM Cortex-A72 6 Core 1512 MHz,Mobile/Embedded,Jan 2022,"1,183",533,NA,Unknown,NA,1,6,1,1512,NA
4289,Intel Celeron 3755U @ 1.70GHz,Laptop,Jan 2015,"1,182","1,022",NA,FCBGA1168,15,1,2,1,1700,NA
4291,AMD Phenom II N640 Dual-Core,Laptop,Oct 2010,"1,181","1,146",$54.95*,S1,35,1,2,1,2900,NA
4290,Intel Core2 Duo P9700 @ 2.80GHz,Laptop,Jun 2009,"1,181","1,167",NA,PGA478,28,1,2,1,2800,NA
4292,Qualcomm MSM8939,Mobile/Embedded,Jul 2021,"1,180",415,NA,Unknown,NA,1,8,1,1651,NA
4293,Intel Celeron N3150 @ 1.60GHz,Laptop,Jul 2015,"1,179",562,NA,FCBGA1170,6,1,4,1,1600,2080
4294,"RK3568 AIoT3568 Board V2.1-AD52068, LVDS(8775), HD",Mobile/Embedded,Feb 2025,"1,178",526,NA,Unknown,NA,1,4,1,1992,NA
4296,Intel Core i3-370M @ 2.40GHz,Laptop,Jul 2010,"1,171",972,$29.96*,PGA988A,35,1,2,2,2400,NA
4295,Intel Pentium A1018 @ 2.10GHz,Laptop,Aug 2014,"1,171","1,080",NA,FCPGA988,35,1,2,1,2100,NA
4297,ARM Cortex-A57 4 Core 1734 MHz,Mobile/Embedded,Nov 2021,"1,170",387,NA,Unknown,NA,1,4,1,1734,NA
4299,AMD Sempron 3850 APU,Desktop,Apr 2014,"1,168",447,$47.57*,"AM1,FS1b",25,1,4,1,1300,NA
4298,Intel Core i7-640UM @ 1.20GHz,Laptop,Jun 2010,"1,168",841,NA,BGA1288,18,1,2,2,1200,2266
4301,AMD Athlon 64 FX-72,Desktop,May 2009,"1,167",NA,NA,F (1207),125,1,2,1,2800,NA
4300,Intel Pentium A1020 @ 2.41GHz,Laptop,Feb 2020,"1,167",699,NA,FCBGA1170,10,1,4,1,2410,2700
4302,MediaTek MT6753T,Mobile/Embedded,Feb 2021,"1,166",413,NA,Unknown,NA,1,8,1,1495,NA
4303,AMD Phenom II X640 Dual-Core,Desktop,Apr 2012,"1,165","1,142",NA,S1,45,1,2,1,3200,NA
4304,AMD Phenom 8400 Triple-Core,Desktop,Mar 2009,"1,164",819,NA,AM2+,95,1,3,1,2100,NA
4305,Intel Xeon W3505 @ 2.53GHz,Server,Apr 2009,"1,163","1,099",$14.86*,LGA1366,130,1,2,1,2530,NA
4306,MT6757WH,Mobile/Embedded,Jul 2021,"1,161",419,NA,Unknown,NA,1,8,1,2392,NA
4308,ARM Cortex-A15 8 Core 1400 MHz,Mobile/Embedded,Oct 2022,"1,160",563,NA,Unknown,NA,1,8,1,1400,NA
4307,Rockchip RK3566 HD15 Board,Mobile/Embedded,Sep 2024,"1,160",546,NA,Unknown,NA,1,4,1,1800,NA
4312,AMD A4-4000 APU,Desktop,May 2013,"1,158","1,127",$19.95*,FM2,65,1,1,2,3000,3200
4313,ARM Cortex-A72 4 Core 2400 MHz,Mobile/Embedded,Jul 2022,"1,158",776,NA,Unknown,NA,1,4,1,2400,NA
4310,Intel Core2 Duo E6850 @ 3.00GHz,Desktop,Nov 2008,"1,158","1,184",$51.20*,LGA775,65,1,2,1,3000,NA
4311,Intel Core2 Duo E7500 @ 2.93GHz,Desktop,Mar 2009,"1,158","1,209",$149.00*,LGA775,65,1,2,1,2930,NA
4309,MTK6757,Mobile/Embedded,May 2021,"1,158",709,NA,Unknown,NA,1,8,1,2392,NA
4314,Mediatek MT8365,Mobile/Embedded,Dec 2023,"1,156",526,NA,Unknown,NA,1,4,1,2001,NA
4316,AMD QC-4000,Laptop,Jun 2015,"1,155",449,NA,FT3,15,1,4,1,1300,NA
4315,Intel Pentium E6800 @ 3.33GHz,Desktop,Oct 2010,"1,155","1,304",$24.95*,LGA775,65,1,2,1,3330,NA
4317,UGOOS UT8 Board,Mobile/Embedded,Jan 2022,"1,152",553,NA,Unknown,NA,1,4,1,1992,NA
4318,AMD A6-9200,Laptop,Mar 2018,"1,151",982,NA,BGA,10,1,2,1,2000,2800
4319,AMD Phenom X3 8550,Desktop,May 2009,"1,151",856,$28.02*,AM2/AM2+,95,1,3,1,2200,NA
4320,Intel Celeron J1900 @ 1.99GHz,Desktop,Jan 2014,"1,151",654,NA,FCBGA1170,10,1,4,1,1990,2410
4321,Intel Celeron G530 @ 2.40GHz,Desktop,Sep 2011,"1,150","1,108",$65.10,LGA1155,65,1,2,1,2400,NA
4322,Intel Pentium N3530 @ 2.16GHz,Laptop,Jun 2014,"1,149",686,NA,FCBGA1170,7.5,1,4,1,2160,2580
4323,ARM Cortex-A57 4 Core 2091 MHz,Mobile/Embedded,Apr 2022,"1,148",396,NA,Unknown,NA,1,4,1,2091,NA
4324,AMD A6 Micro-6500T APU,Laptop,Jan 2016,"1,146",630,NA,Unknown,NA,1,4,1,1200,NA
4326,Intel Core2 Duo E7600 @ 3.06GHz,Desktop,Jun 2009,"1,144","1,247",$119.95*,LGA775,65,1,2,1,3060,NA
4325,Intel Pentium N3520 @ 2.16GHz,Laptop,Jan 2014,"1,144",663,NA,FCBGA1170,7.5,1,4,1,2160,2420
4327,Intel Atom x5-Z8550 @ 1.44GHz,"Laptop, Mobile/Embedded",Jul 2016,"1,143",664,NA,UTFCBGA1380,4,1,4,1,1440,2400
4328,AMD Phenom 8850 Triple-Core,Desktop,Aug 2010,"1,142",982,NA,AM2+,95,1,3,1,2500,NA
4329,Intel Celeron G1820TE @ 2.20GHz,Desktop,Oct 2014,"1,141","1,061",NA,LGA1150,35,1,2,1,2200,NA
4330,Intel Pentium E6500 @ 2.93GHz,Desktop,Nov 2009,"1,139","1,207",$47.25*,LGA775,65,1,2,1,2930,NA
4332,Intel Pentium G640T @ 2.40GHz,Desktop,Jan 2012,"1,139","1,102",$89.00*,LGA1155,35,1,2,1,2400,NA
4331,Rockchip RK3568,Mobile/Embedded,Nov 2024,"1,139",542,NA,Unknown,NA,1,4,1,1992,NA
4334,Intel Core2 Duo E8200 @ 2.66GHz,Desktop,Nov 2008,"1,138","1,136",$75.99*,LGA775,65,1,2,1,2660,NA
4333,Intel Core2 Extreme X7800 @ 2.60GHz,Laptop,May 2009,"1,138","1,077",NA,PGA478,44,1,2,1,2600,NA
4335,AMD Phenom II X2 B53,Desktop,Nov 2009,"1,137","1,161",NA,AM3,80,1,2,1,2800,NA
4336,Intel Celeron G540T @ 2.10GHz,Desktop,Jul 2012,"1,137",995,NA,LGA1155,35,1,2,1,2100,NA
4337,AMD E2-3800 APU,Laptop,Feb 2014,"1,136",435,NA,FT3,15,1,4,1,1300,NA
4338,Intel Core i5-2537M @ 1.40GHz,Laptop,Mar 2011,"1,134",834,NA,BGA1023,17,1,2,2,1400,2300
4339,AMD Athlon II X2 245e,Desktop,Mar 2011,"1,133","1,174",$19.97*,AM3,45,1,2,1,2900,NA
4340,AMD Athlon II X2 245,Desktop,Jul 2009,"1,130","1,129",$39.88*,AM2+/AM3,65,1,2,1,2900,NA
4341,AMD Phenom II P820 Triple-Core,Laptop,Jul 2010,"1,125",731,NA,S1,25,1,3,1,1800,NA
4342,mocha,Mobile/Embedded,Apr 2023,"1,125",722,NA,Unknown,NA,1,4,1,2218,NA
4344,AMD Athlon II X2 B24,Desktop,Mar 2010,"1,124","1,182",$24.10*,AM3,65,1,2,1,3000,NA
4343,Mediatek MT8766B,Mobile/Embedded,May 2023,"1,124",557,NA,Unknown,NA,1,4,1,2001,NA
4345,"Qualcomm Technologies, Inc SCUBAPIIOT",Mobile/Embedded,Sep 2022,"1,123",522,NA,Unknown,NA,1,4,1,2016,NA
4348,AMD A6-5345M APU,Laptop,Apr 2014,"1,122","1,094",NA,FP2,17,1,2,1,2200,2800
4346,ARM Cortex-A55 8 Core 1416 MHz,Unknown,Jan 2025,"1,122",289,NA,Unknown,NA,1,8,1,1416,NA
4349,MediaTek MT6750V-WT,Mobile/Embedded,Feb 2021,"1,122",404,NA,Unknown,NA,1,8,1,1508,NA
4347,MT8768WD,Mobile/Embedded,May 2021,"1,122",448,NA,Unknown,NA,1,8,1,2001,NA
4350,Intel Core2 Extreme X7900 @ 2.80GHz,Laptop,Mar 2009,"1,121","1,093",$159.95*,PGA478,44,1,2,1,2800,NA
4351,Intel Core2 Extreme X6800 @ 2.93GHz,Desktop,Dec 2008,"1,118","1,118",$263.64*,PLGA775,75,1,2,1,2930,NA
4352,Intel Xeon L5320 @ 1.86GHz,Server,Oct 2011,"1,118",281,$69.99*,LGA771,50,1,4,1,1860,NA
4355,ARM ARMv7 rev 3 (v7l) 4 Core 2116 MHz,Unknown,Nov 2025,"1,115",637,NA,Unknown,NA,1,4,1,2116,NA
4354,Intel Celeron 1005M @ 1.90GHz,Laptop,Jul 2013,"1,115","1,019",NA,FCPGA988,35,1,2,1,1900,NA
4353,"Qualcomm Technologies, Inc MSM8994",Mobile/Embedded,Jan 2021,"1,115",546,NA,Unknown,NA,1,8,1,1555,NA
4356,AMD Phenom 8250 Triple-Core,Desktop,Sep 2009,"1,114",752,NA,Unknown,65,1,3,1,1900,NA
4357,Intel Celeron N3350 @ 1.10GHz,"Laptop, Mobile/Embedded",Nov 2016,"1,113",801,$275.49*,FCBGA1296,6,1,2,1,1100,2400
4358,Intel Xeon 3075 @ 2.66GHz,Server,Feb 2011,"1,112","1,082",$349.95*,Unknown,NA,1,2,1,2660,NA
4359,Intel Atom x6214RE @ 1.40GHz,Mobile/Embedded,Jun 2023,"1,109",754,$47.00*,FCBGA1493,6,1,2,1,1400,NA
4360,Intel Core2 Extreme X9000 @ 2.80GHz,Laptop,Feb 2009,"1,108","1,101",$409.95*,PGA478,44,1,2,1,2800,NA
4361,AMD Opteron 2220,Server,Apr 2009,"1,106",553,"$1,297.83*",F (1207),95,1,2,1,2800,NA
4362,Rockchip RK3568 EVB7 DDR4 V10 Board,Mobile/Embedded,Aug 2023,"1,106",508,NA,Unknown,NA,1,4,1,1992,NA
4363,Intel Core2 Duo E8435 @ 3.06GHz,Laptop,Mar 2009,"1,104","1,223",$59.99*,Socket P,NA,1,2,1,3060,NA
4364,Intel Xeon L3406 @ 2.27GHz,Server,Jan 2010,"1,104",760,$257.88*,LGA1156,30,1,2,2,2270,2530
4366,Intel Core2 Duo P9600 @ 2.66GHz,Laptop,Mar 2009,"1,103","1,122",NA,PGA478,25,1,2,1,2660,NA
4365,"Qualcomm Technologies, Inc MSM8937",Mobile/Embedded,Feb 2021,"1,103",376,NA,Unknown,NA,1,8,1,1401,NA
4368,Intel Pentium E5700 @ 3.00GHz,Desktop,Sep 2010,"1,100","1,190",$14.99*,LGA775,65,1,2,1,3000,NA
4367,Intel Xeon W3503 @ 2.40GHz,Server,May 2009,"1,100","1,023",$9.99*,LGA1366,130,1,2,1,2400,NA
4369,Intel Pentium B970 @ 2.30GHz,Laptop,Jul 2012,"1,099","1,022",$50.99*,PGA988,35,1,2,1,2300,NA
4371,AMD Athlon X2 235e,Unknown,Jan 2010,"1,097",NA,NA,Unknown,45,1,2,1,2700,NA
4370,Intel Celeron 3215U @ 1.70GHz,Laptop,Mar 2016,"1,097","1,010",NA,FCBGA1168,15,1,2,1,1700,NA
4372,Intel Pentium B980 @ 2.40GHz,Laptop,Dec 2012,"1,097","1,041",$35.81*,FCPGA988,35,1,2,1,2400,NA
4373,AMD A9-9420e,Laptop,Apr 2018,"1,096",945,NA,Unknown,NA,1,2,1,2600,NA
4374,AMD GX-412HC,Laptop,Jan 2015,"1,095",414,NA,FT3b,7,1,4,1,1200,NA
4375,AMD Embedded G-Series GX-215JJ Radeon R2E,"Laptop, Mobile/Embedded",Sep 2017,"1,094",877,NA,FP4,10,1,2,1,1500,2000
4376,Intel Core2 Duo T9600 @ 2.80GHz,Laptop,Feb 2009,"1,094","1,113",$54.95*,BGA479,35,1,2,1,2800,NA
4377,Rockchip RK3566 BOX DEMO V10 ANDROID Board,Mobile/Embedded,Feb 2022,"1,093",520,NA,Unknown,NA,1,4,1,1800,NA
4378,Intel Celeron 2980U @ 1.60GHz,Laptop,Sep 2014,"1,092",933,NA,FCBGA1168,15,1,2,1,1600,NA
4381,ARM X-Gene 8 Core 0 MHz,Mobile/Embedded,Jun 2022,"1,091",394,NA,Unknown,NA,1,8,1,0,NA
4379,Intel Celeron 2002E @ 1.50GHz,Laptop,Nov 2018,"1,091",871,$86.00*,FCBGA1364,25,1,2,1,1500,NA
4380,Intel Core i3-350M @ 2.27GHz,Laptop,Jan 2010,"1,091",874,$29.00*,BGA1288,35,1,2,2,2270,NA
4382,Intel Core i7-620UM @ 1.07GHz,Laptop,Mar 2010,"1,091",859,NA,BGA1288,18,1,2,2,1070,2133
4384,AMD E2-9010,Laptop,Jan 2017,"1,090",866,NA,FP4,15,1,2,1,2000,2200
4383,MT6755V-WM,Mobile/Embedded,Mar 2021,"1,090",361,NA,Unknown,NA,1,8,1,1950,NA
4386,AMD Athlon II X2 210e,Desktop,Dec 2010,"1,089","1,051",$28.49*,AM3,45,1,2,1,2600,NA
4385,AMD Opteron 1222,Server,Jul 2010,"1,089","1,128",NA,AM2,103,1,2,1,3000,NA
4387,Qualcomm MSM 8939 HUAWEI KIW-L21,Mobile/Embedded,Feb 2021,"1,088",351,NA,Unknown,NA,1,8,1,1497,NA
4388,Intel Celeron G1101 @ 2.27GHz,Desktop,Apr 2011,"1,086",929,$19.77*,FCLGA1156,73,1,2,1,2270,NA
4389,Qualcomm MSM 8939 HUAWEI TEXAS-A1,Mobile/Embedded,Jun 2021,"1,085",383,NA,Unknown,NA,1,8,1,1497,NA
4390,AMD Phenom 8250e Triple-Core,Desktop,Aug 2009,"1,084",729,$46.99*,940,65,1,3,1,1900,NA
4391,AMD Phenom II N660 Dual-Core,Laptop,Jan 2011,"1,083","1,093",$89.00*,S1,35,1,2,1,3000,NA
4392,MT8732T,Mobile/Embedded,Jun 2023,"1,083",458,NA,Unknown,NA,1,4,1,1690,NA
4393,AMD A4 Micro-6400T APU,Laptop,Nov 2014,"1,082",540,NA,FT3b,4.5,1,4,1,1000,1600
4394,Intel Core2 Duo E8335 @ 2.66GHz,Laptop,Mar 2009,"1,082","1,157",NA,Socket P,NA,1,2,1,2660,NA
4395,Intel Pentium 2127U @ 1.90GHz,Laptop,Aug 2013,"1,081",971,$134.00*,FCBGA1023,17,1,2,1,1900,NA
4396,ARM Cortex-A57 4 Core 2295 MHz,Unknown,Nov 2025,"1,080",429,NA,Unknown,NA,1,4,1,2295,NA
4397,Snapdragon 435,Mobile/Embedded,Feb 2021,"1,080",349,NA,Unknown,NA,1,8,1,1401,NA
4398,AMD Athlon II X2 235e,Desktop,Oct 2009,"1,079","1,098",$97.50*,AM3,45,1,2,1,2700,NA
4400,AMD Phenom II P840 Triple-Core,Laptop,Oct 2010,"1,079",760,NA,S1,35,1,3,1,1900,NA
4399,Intel Core2 Duo E8335 @ 2.93GHz,Laptop,Jun 2009,"1,079","1,155",NA,Socket P,NA,1,2,1,2930,NA
4401,Grandstream GXV3480 Video Phone,Mobile/Embedded,Nov 2023,"1,078",503,NA,Unknown,NA,1,4,1,1992,NA
4402,QTI QCM2290,Mobile/Embedded,Mar 2024,"1,078",555,NA,Unknown,NA,1,4,1,2016,NA
4403,Rockchip RK3568 EVB1 DDR4 V10 Board,Mobile/Embedded,Apr 2022,"1,078",496,NA,Unknown,NA,1,4,1,1992,NA
4404,DO-Regular,Unknown,May 2021,"1,077","1,273",NA,Unknown,NA,1,1,1,1799,NA
4405,AMD A4-3400 APU,Desktop,Sep 2011,"1,075","1,068",$79.95*,FM1,65,1,2,1,2700,NA
4406,Intel Pentium G630T @ 2.30GHz,Desktop,Oct 2011,"1,075","1,053",$84.07*,LGA1155,35,1,2,1,2300,NA
4407,Intel Celeron G550T @ 2.20GHz,Desktop,Aug 2014,"1,074","1,018",NA,LGA1155,35,1,2,1,2200,NA
4408,Mediatek MT6761V-CAB,Mobile/Embedded,May 2023,"1,074",559,NA,Unknown,NA,1,4,1,2001,NA
4409,MT8768WB,Mobile/Embedded,Aug 2023,"1,074",480,NA,Unknown,NA,1,4,1,2001,NA
4411,AMD PRO A4-4350B,Laptop,Nov 2019,"1,073",904,NA,FT4,15,1,2,1,2500,2900
4410,Intel Xeon L5238 @ 2.66GHz,Server,Jun 2009,"1,073",NA,NA,LGA771,35,1,2,1,2660,NA
4413,ARM Cortex-A72 6 Core 1416 MHz,Mobile/Embedded,Aug 2021,"1,071",464,NA,Unknown,NA,1,6,1,1416,NA
4412,Intel Atom E3845 @ 1.91GHz,Desktop,May 2014,"1,071",536,NA,FCBGA1170,10,1,4,1,1910,NA
4415,Intel Pentium E5500 @ 2.80GHz,Desktop,Jun 2010,"1,070","1,141",$29.95*,LGA775,65,1,2,1,2800,NA
4416,Intel Xeon 3085 @ 3.00GHz,Server,Nov 2015,"1,070","1,124",NA,LGA775,65,1,2,1,3000,NA
4414,MT6755BM,Mobile/Embedded,Aug 2021,"1,070",520,NA,Unknown,NA,1,8,1,1807,NA
4417,Samsung Exynos 7870,Mobile/Embedded,Feb 2021,"1,069",345,NA,Unknown,NA,1,8,1,1586,NA
4418,AMD A4-3420 APU,Desktop,Jan 2012,"1,067","1,119",$136.00*,FM1,65,1,2,1,2800,NA
4419,Qualcomm MSM 8939 HUAWEI KIW-L24,Mobile/Embedded,May 2021,"1,065",344,NA,Unknown,NA,1,8,1,1497,NA
4420,AMD Athlon II X2 B22,Desktop,Jan 2010,"1,064","1,125",$25.95*,AM3,65,1,2,1,2800,NA
4421,Intel Celeron 1000M @ 1.80GHz,Laptop,Mar 2013,"1,064",969,NA,FCPGA988,35,1,2,1,1800,NA
4422,AMD Phenom X4 Quad-Core GS-6560,Desktop,Jul 2015,"1,063",282,NA,Unknown,NA,1,4,1,,NA
4423,AMD A6-1450 APU,Laptop,May 2013,"1,062",442,NA,FT3,8,1,4,1,1000,1400
4424,AMD A8-7050,Laptop,Jan 2016,"1,062",877,NA,Unknown,15,1,2,1,1800,3000
4425,MediaTek MT6750,Mobile/Embedded,Jan 2021,"1,062",370,NA,Unknown,NA,1,8,1,1508,NA
4426,Intel Pentium 3556U @ 1.70GHz,Laptop,Dec 2013,"1,061",947,NA,BGA1168,15,1,2,1,1700,NA
4427,AMD Athlon II X2 220,Desktop,Jun 2010,"1,060","1,097",$59.95*,AM3,65,1,2,1,2800,NA
4428,AMD Athlon II X2 240,Desktop,Aug 2009,"1,060","1,078",$24.95*,AM3,65,1,2,1,2800,NA
4429,AMD Athlon 7850 Dual-Core,Desktop,May 2009,"1,058","1,118",$61.00*,AM2+,95,1,2,1,2800,NA
4430,Intel Core2 Duo E8300 @ 2.83GHz,Desktop,Dec 2008,"1,057","1,104",$19.99*,LGA775,65,1,2,1,2830,NA
4432,MT6592T,Mobile/Embedded,Sep 2021,"1,056",354,NA,Unknown,NA,1,8,1,2000,NA
4431,MT8168B,Mobile/Embedded,Mar 2021,"1,056",538,NA,Unknown,NA,1,4,1,2001,NA
4433,Intel Celeron N2940 @ 1.83GHz,Laptop,Sep 2014,"1,055",606,NA,FCBGA1170,7.5,1,4,1,1830,2250
4436,AMD A6-9220C,Laptop,May 2019,"1,053",995,NA,FT4,6,1,2,1,1800,2700
4434,Hisilicon Kirin 925,Mobile/Embedded,Jul 2024,"1,053",398,NA,Unknown,NA,1,8,1,1804,NA
4435,Qualcomm MSM8937,Mobile/Embedded,Feb 2021,"1,053",345,NA,Unknown,NA,1,8,1,1401,NA
4437,Rockchip RK3562,Mobile/Embedded,Sep 2023,"1,053",522,NA,Unknown,NA,1,4,1,2016,NA
4438,Intel Core2 Duo E7400 @ 2.80GHz,Desktop,Dec 2008,"1,050","1,105",$48.99*,LGA775,65,1,2,1,2800,NA
4439,JLQ JR510,Mobile/Embedded,Dec 2022,"1,049",594,NA,Unknown,NA,1,8,1,2000,NA
4440,Amlogic AMLS905X5M,Mobile/Embedded,Dec 2025,"1,046",717,NA,Unknown,NA,1,4,1,2508,NA
4441,Intel Pentium 3558U @ 1.70GHz,Laptop,Jul 2014,"1,045",943,NA,FCBGA1168,15,1,2,1,1700,NA
4442,AMD GX-222GC SOC,"Laptop, Mobile/Embedded",Jul 2016,"1,044",783,NA,BGA769 (FT3b),15,1,2,1,2200,2400
4443,ARM ARMv8 rev 1 (v8l) 4 Core 1510 MHz,Unknown,Apr 2025,"1,042",476,NA,Unknown,NA,1,4,1,1510,NA
4445,Intel Core2 Duo P9600 @ 2.53GHz,Laptop,Aug 2009,"1,040","1,082",$22.50*,PGA478,25,1,2,1,2530,NA
4444,tn8,Mobile/Embedded,Apr 2021,"1,040",632,NA,Unknown,NA,1,4,1,2218,NA
4446,MT8783,Mobile/Embedded,Dec 2021,"1,039",353,NA,Unknown,NA,1,8,1,1300,NA
4448,AMD Opteron 1220,Server,Sep 2009,"1,036","1,077",NA,AM2,103,1,2,1,2800,NA
4447,AMD Opteron 2218,Server,Mar 2009,"1,036",491,$519.86*,F (1207),95,1,2,1,2600,NA
4449,Intel Celeron 2981U @ 1.60GHz,Laptop,Nov 2016,"1,036",899,NA,BGA1168,15,1,2,1,1600,NA
4450,AMD Turion II Ultra Dual-Core Mobile M640,Laptop,Nov 2009,"1,034","1,067",NA,S1,35,1,2,1,2600,NA
4451,Intel Celeron 1037U @ 1.80GHz,Laptop,Jul 2013,"1,033",932,NA,FCBGA1023,17,1,2,1,1800,NA
4452,Intel Core i3-330M @ 2.13GHz,Laptop,Jan 2010,"1,032",808,$98.95*,BGA1288,35,1,2,2,2130,NA
4453,Intel Pentium E6300 @ 2.80GHz,Desktop,Jun 2009,"1,032","1,133",$52.93*,LGA775,65,1,2,1,2800,NA
4454,AMD Phenom X2 Dual-Core GE-4060,Desktop,Sep 2010,"1,031",NA,NA,Unknown,NA,1,2,1,-1,NA
4455,Intel Celeron N2930 @ 1.83GHz,Laptop,Jun 2014,"1,029",585,NA,FCBGA1170,7.5,1,4,1,1830,2160
4456,MediaTek MT8168,Mobile/Embedded,Mar 2023,"1,029",492,NA,Unknown,NA,1,4,1,2001,NA
4457,Intel Atom C3338 @ 1.50GHz,"Server, Mobile/Embedded",Apr 2021,"1,028",806,NA,FCBGA1310,8.5,1,2,1,1500,2200
4458,Intel Celeron U1900 @ 1.99GHz,Unknown,Sep 2015,"1,028",527,NA,Unknown,NA,1,4,1,1990,NA
4459,"Qualcomm Technologies, Inc SDM429",Mobile/Embedded,Feb 2021,"1,028",545,NA,Unknown,NA,1,4,1,2016,NA
4460,Intel Core2 Duo E6750 @ 2.66GHz,Desktop,Nov 2008,"1,027","1,028",$10.30*,LGA775,65,1,2,1,2660,NA
4461,Intel Core2 Duo T9500 @ 2.60GHz,Laptop,Jan 2009,"1,026","1,042",$108.02*,BGA479,35,1,2,1,2600,NA
4462,Intel Pentium B960 @ 2.20GHz,Laptop,Jan 2012,"1,026",984,$38.68*,PGA988,35,1,2,1,2200,NA
4463,Intel Xeon 3070 @ 2.66GHz,Server,May 2010,"1,025","1,024",$28.65*,LGA775,65,1,2,1,2660,NA
4466,ARM Cortex-A57 8 Core 1500 MHz,Mobile/Embedded,Feb 2021,"1,022",346,NA,Unknown,NA,1,8,1,1500,NA
4464,Intel Pentium B950 @ 2.10GHz,Laptop,Jun 2011,"1,022",947,NA,PGA988,35,1,2,1,2100,NA
4465,MT6762V-CR,Mobile/Embedded,Jun 2021,"1,022",406,NA,Unknown,NA,1,8,1,2001,NA
4468,Mediatek MT6761,Mobile/Embedded,Dec 2023,"1,021",525,NA,Unknown,NA,1,4,1,2001,NA
4467,Rockchip RK3566 RK817 TABLET LP4X Board,Mobile/Embedded,Dec 2021,"1,021",498,NA,Unknown,NA,1,4,1,1800,NA
4469,Intel Core2 Duo E8235 @ 2.80GHz,Laptop,Mar 2009,"1,020","1,112",NA,Socket P,NA,1,2,1,2800,NA
4470,AMD Phenom II P650 Dual-Core,Laptop,Feb 2011,"1,018","1,019",$35.00*,S1,35,1,2,1,2600,NA
4471,Intel Pentium J2850 @ 2.41GHz,Desktop,May 2014,"1,016",646,NA,FCBGA1170,10,1,4,1,2410,NA
4472,AMD Athlon X2 240e,Unknown,Jul 2011,"1,015","1,092",NA,Unknown,45,1,2,1,2800,NA
4473,Intel Core i5-560UM @ 1.33GHz,Laptop,Jan 2011,"1,015",898,NA,BGA1288,18,1,2,2,1330,2130
4474,Intel Core2 Duo E4700 @ 2.60GHz,Desktop,Dec 2008,"1,015","1,024",$26.99*,LGA775,65,1,2,1,2600,NA
4475,Intel Core i3-3229Y @ 1.40GHz,Desktop,Jan 2013,"1,014",702,NA,BGA1023,13,1,2,2,1400,NA
4476,Intel Pentium 2117U @ 1.80GHz,Laptop,Mar 2013,"1,014",916,$134.00*,FCBGA1023,17,1,2,1,1800,NA
4478,AMD Athlon II X2 215,Desktop,Sep 2009,"1,011","1,049",$28.97*,AM3,65,1,2,1,2700,NA
4477,AMD Turion II Ultra Dual-Core Mobile M660,Laptop,Mar 2010,"1,011","1,103",NA,S1,35,1,2,1,2700,NA
4479,AMD Phenom X2 Dual-Core GE-7060,Desktop,Mar 2013,"1,010","1,332",NA,Unknown,NA,1,2,1,3400,NA
4480,Intel Core2 Duo X7360 @ 2.53GHz,Unknown,Feb 2010,"1,010",NA,NA,Unknown,NA,1,2,1,2530,NA
4481,Intel Pentium E5400 @ 2.70GHz,Desktop,Apr 2009,"1,009","1,085",$49.00*,LGA775,65,1,2,1,2700,NA
4482,Intel Core2 Duo T9400 @ 2.53GHz,Laptop,Jan 2009,"1,008","1,032",$34.95*,BGA479,35,1,2,1,2530,NA
